route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4062,2,357741095,101 Rainbow Northbound,,0,356075348,10923,0,0
4062,2,357741094,101 Rainbow Northbound,,0,356075347,10923,0,0
4062,2,357741093,101 Rainbow Northbound,,0,356075346,10923,0,0
4062,2,357741092,101 Rainbow Northbound,,0,356075345,10923,0,0
4062,2,357741091,101 Rainbow Northbound,,0,356075339,10923,0,0
4062,2,357741090,101 Rainbow Northbound,,0,356075343,10923,0,0
4062,2,357741089,101 Rainbow Northbound,,0,356075342,10923,0,0
4062,2,357741088,101 Rainbow Northbound,,0,356075341,10923,0,0
4062,2,357741087,101 Rainbow Northbound,,0,356075340,10923,0,0
4062,2,357741086,101 Rainbow Northbound,,0,356075347,10923,0,0
4062,2,357741085,101 Rainbow Northbound,,0,356075346,10923,0,0
4062,2,357741084,101 Rainbow Northbound,,0,356075345,10923,0,0
4062,2,357741083,101 Rainbow Northbound,,0,356075339,10923,0,0
4062,2,357741082,101 Rainbow Northbound,,0,356075343,10923,0,0
4062,2,357741081,101 Rainbow Northbound,,0,356075342,10923,0,0
4062,2,357741080,101 Rainbow Northbound,,0,356075341,10923,0,0
4062,2,357741079,101 Rainbow Northbound,,0,356075344,10923,0,0
4062,2,357741078,101 Rainbow Northbound,,0,356075340,10923,0,0
4062,2,357741077,101 Rainbow Northbound,,0,356075347,10923,0,0
4062,2,357741076,101 Rainbow Northbound,,0,356075346,10923,0,0
4062,2,357741075,101 Rainbow Northbound,,0,356075345,10923,0,0
4062,2,357741074,101 Rainbow Northbound,,0,356075339,10923,0,0
4062,2,357741073,101 Rainbow Northbound,,0,356075343,10923,0,0
4062,2,357741072,101 Rainbow Northbound,,0,356075342,10924,0,0
4062,2,357741071,101 Rainbow Northbound,,0,356075341,10924,0,0
4062,2,357741070,101 Rainbow Northbound,,0,356075344,10924,0,0
4062,2,357741069,101 Rainbow Northbound,,0,356075340,10924,0,0
4062,2,357741068,101 Rainbow Northbound,,0,356075347,10924,0,0
4062,2,357741067,101 Rainbow Northbound,,0,356075346,10924,0,0
4062,2,357741066,101 Rainbow Northbound,,0,356075345,10924,0,0
4062,2,357741065,101 Rainbow Northbound,,0,356075339,10924,0,0
4062,2,357741064,101 Rainbow Northbound,,0,356075343,10924,0,0
4062,2,357741063,101 Rainbow Northbound,,0,356075342,10924,0,0
4062,2,357741062,101 Rainbow Northbound,,0,356075341,10924,0,0
4062,2,357741061,101 Rainbow Northbound,,0,356075344,10924,0,0
4062,2,357741060,101 Rainbow Northbound,,0,356075340,10924,0,0
4062,2,357741059,101 Rainbow Northbound,,0,356075343,10924,0,0
4062,2,357741058,101 Rainbow Northbound,,0,356075342,10924,0,0
4062,2,357741057,101 Rainbow Northbound,,0,356075341,10924,0,0
4062,2,357741056,101 Rainbow Northbound,,0,356075340,10924,0,0
4062,2,357741055,101 Rainbow Northbound,,0,356075339,10924,0,0
4062,2,357741054,101 Rainbow Northbound,,0,356075338,10924,0,0
4062,2,357741135,101 Rainbow Southbound,,1,356075346,10926,0,0
4062,2,357741134,101 Rainbow Southbound,,1,356075339,10926,0,0
4062,2,357741133,101 Rainbow Southbound,,1,356075343,10926,0,0
4062,2,357741132,101 Rainbow Southbound,,1,356075342,10926,0,0
4062,2,357741131,101 Rainbow Southbound,,1,356075341,10926,0,0
4062,2,357741130,101 Rainbow Southbound,,1,356075340,10926,0,0
4062,2,357741129,101 Rainbow Southbound,,1,356075347,10926,0,0
4062,2,357741128,101 Rainbow Southbound,,1,356075346,10926,0,0
4062,2,357741127,101 Rainbow Southbound,,1,356075345,10926,0,0
4062,2,357741126,101 Rainbow Southbound,,1,356075339,10926,0,0
4062,2,357741125,101 Rainbow Southbound,,1,356075343,10926,0,0
4062,2,357741124,101 Rainbow Southbound,,1,356075342,10926,0,0
4062,2,357741123,101 Rainbow Southbound,,1,356075341,10926,0,0
4062,2,357741122,101 Rainbow Southbound,,1,356075344,10926,0,0
4062,2,357741121,101 Rainbow Southbound,,1,356075340,10926,0,0
4062,2,357741120,101 Rainbow Southbound,,1,356075347,10926,0,0
4062,2,357741119,101 Rainbow Southbound,,1,356075346,10926,0,0
4062,2,357741118,101 Rainbow Southbound,,1,356075345,10926,0,0
4062,2,357741117,101 Rainbow Southbound,,1,356075339,10926,0,0
4062,2,357741116,101 Rainbow Southbound,,1,356075343,10926,0,0
4062,2,357741115,101 Rainbow Southbound,,1,356075342,10925,0,0
4062,2,357741114,101 Rainbow Southbound,,1,356075341,10925,0,0
4062,2,357741113,101 Rainbow Southbound,,1,356075344,10925,0,0
4062,2,357741112,101 Rainbow Southbound,,1,356075340,10925,0,0
4062,2,357741111,101 Rainbow Southbound,,1,356075347,10925,0,0
4062,2,357741110,101 Rainbow Southbound,,1,356075346,10925,0,0
4062,2,357741109,101 Rainbow Southbound,,1,356075345,10925,0,0
4062,2,357741108,101 Rainbow Southbound,,1,356075339,10925,0,0
4062,2,357741107,101 Rainbow Southbound,,1,356075343,10925,0,0
4062,2,357741106,101 Rainbow Southbound,,1,356075342,10925,0,0
4062,2,357741105,101 Rainbow Southbound,,1,356075341,10925,0,0
4062,2,357741104,101 Rainbow Southbound,,1,356075344,10925,0,0
4062,2,357741103,101 Rainbow Southbound,,1,356075340,10925,0,0
4062,2,357741102,101 Rainbow Southbound,,1,356075343,10925,0,0
4062,2,357741101,101 Rainbow Southbound,,1,356075342,10925,0,0
4062,2,357741100,101 Rainbow Southbound,,1,356075341,10925,0,0
4062,2,357741099,101 Rainbow Southbound,,1,356075340,10925,0,0
4062,2,357741098,101 Rainbow Southbound,,1,356075339,10925,0,0
4062,2,357741097,101 Rainbow Southbound,,1,356075338,10925,0,0
4062,2,357741096,101 Rainbow Southbound,,1,356075341,10925,0,0
4063,2,357741384,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741383,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741382,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741381,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741380,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741379,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741378,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741377,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741376,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741375,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741374,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741373,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741372,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741371,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741370,102 Jones Northbound,,0,356075364,10927,0,0
4063,2,357741369,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741368,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741367,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741366,102 Jones Northbound,,0,356075364,10927,0,0
4063,2,357741365,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741364,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741363,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741362,102 Jones Northbound,,0,356075364,10927,0,0
4063,2,357741361,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741360,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741359,102 Jones Northbound,,0,356075365,10927,0,0
4063,2,357741358,102 Jones Northbound,,0,356075364,10927,0,0
4063,2,357741357,102 Jones Northbound,,0,356075348,10927,0,0
4063,2,357741356,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741355,102 Jones Northbound,,0,356075364,10927,0,0
4063,2,357741354,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741353,102 Jones Northbound,,0,356075364,10927,0,0
4063,2,357741352,102 Jones Northbound,,0,356075363,10927,0,0
4063,2,357741351,102 Jones Northbound,,0,356075364,10927,0,0
4063,2,357741350,102 Jones Northbound,,0,356075363,10928,0,0
4063,2,357741418,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741417,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741416,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741415,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741414,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741413,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741412,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741411,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741410,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741409,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741408,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741407,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741406,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741405,102 Jones Southbound,,1,356075364,10929,0,0
4063,2,357741404,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741403,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741402,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741401,102 Jones Southbound,,1,356075364,10929,0,0
4063,2,357741400,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741399,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741398,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741397,102 Jones Southbound,,1,356075364,10929,0,0
4063,2,357741396,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741395,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741394,102 Jones Southbound,,1,356075365,10929,0,0
4063,2,357741393,102 Jones Southbound,,1,356075364,10929,0,0
4063,2,357741392,102 Jones Southbound,,1,356075348,10929,0,0
4063,2,357741391,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741390,102 Jones Southbound,,1,356075364,10929,0,0
4063,2,357741389,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741388,102 Jones Southbound,,1,356075364,10929,0,0
4063,2,357741387,102 Jones Southbound,,1,356075363,10929,0,0
4063,2,357741386,102 Jones Southbound,,1,356075364,10929,0,0
4063,2,357741385,102 Jones Southbound,,1,356075363,10929,0,0
4064,2,357741746,103 Decatur Northbound,,0,356075415,10930,0,0
4064,2,357741745,103 Decatur Northbound,,0,356075413,10930,0,0
4064,2,357741744,103 Decatur Northbound,,0,356075415,10930,0,0
4064,2,357741743,103 Decatur Northbound,,0,356075413,10930,0,0
4064,2,357741742,103 Decatur Northbound,,0,356075415,10930,0,0
4064,2,357741741,103 Decatur Northbound,,0,356075413,10930,0,0
4064,2,357741740,103 Decatur Northbound,,0,356075410,10930,0,0
4064,2,357741739,103 Decatur Northbound,,0,356075416,10930,0,0
4064,2,357741738,103 Decatur Northbound,,0,356075415,10930,0,0
4064,2,357741737,103 Decatur Northbound,,0,356075414,10930,0,0
4064,2,357741736,103 Decatur Northbound,,0,356075413,10930,0,0
4064,2,357741735,103 Decatur Northbound,,0,356075410,10930,0,0
4064,2,357741734,103 Decatur Northbound,,0,356075409,10930,0,0
4064,2,357741733,103 Decatur Northbound,,0,356075404,10930,0,0
4064,2,357741732,103 Decatur Northbound,,0,356075408,10930,0,0
4064,2,357741731,103 Decatur Northbound,,0,356075412,10930,0,0
4064,2,357741730,103 Decatur Northbound,,0,356075411,10930,0,0
4064,2,357741729,103 Decatur Northbound,,0,356075410,10930,0,0
4064,2,357741728,103 Decatur Northbound,,0,356075409,10930,0,0
4064,2,357741727,103 Decatur Northbound,,0,356075405,10930,0,0
4064,2,357741726,103 Decatur Northbound,,0,356075404,10930,0,0
4064,2,357741725,103 Decatur Northbound,,0,356075408,10930,0,0
4064,2,357741724,103 Decatur Northbound,,0,356075412,10930,0,0
4064,2,357741723,103 Decatur Northbound,,0,356075411,10930,0,0
4064,2,357741722,103 Decatur Northbound,,0,356075410,10930,0,0
4064,2,357741721,103 Decatur Northbound,,0,356075409,10930,0,0
4064,2,357741720,103 Decatur Northbound,,0,356075405,10930,0,0
4064,2,357741719,103 Decatur Northbound,,0,356075404,10930,0,0
4064,2,357741718,103 Decatur Northbound,,0,356075408,10930,0,0
4064,2,357741717,103 Decatur Northbound,,0,356075412,10930,0,0
4064,2,357741716,103 Decatur Northbound,,0,356075411,10930,0,0
4064,2,357741715,103 Decatur Northbound,,0,356075410,10930,0,0
4064,2,357741714,103 Decatur Northbound,,0,356075409,10930,0,0
4064,2,357741713,103 Decatur Northbound,,0,356075405,10930,0,0
4064,2,357741712,103 Decatur Northbound,,0,356075404,10930,0,0
4064,2,357741711,103 Decatur Northbound,,0,356075408,10930,0,0
4064,2,357741710,103 Decatur Northbound,,0,356075403,10930,0,0
4064,2,357741709,103 Decatur Northbound,,0,356075407,10930,0,0
4064,2,357741708,103 Decatur Northbound,,0,356075406,10930,0,0
4064,2,357741707,103 Decatur Northbound,,0,356075405,10930,0,0
4064,2,357741706,103 Decatur Northbound,,0,356075404,10930,0,0
4064,2,357741705,103 Decatur Northbound,,0,356075403,10930,0,0
4064,2,357741704,103 Decatur Northbound,,0,356075407,10930,0,0
4064,2,357741703,103 Decatur Northbound,,0,356075406,10930,0,0
4064,2,357741702,103 Decatur Northbound,,0,356075405,10930,0,0
4064,2,357741701,103 Decatur Northbound,,0,356075404,10930,0,0
4064,2,357741700,103 Decatur Northbound,,0,356075403,10930,0,0
4064,2,357741792,103 Decatur Southbound,,1,356075415,10931,0,0
4064,2,357741791,103 Decatur Southbound,,1,356075413,10931,0,0
4064,2,357741790,103 Decatur Southbound,,1,356075415,10931,0,0
4064,2,357741789,103 Decatur Southbound,,1,356075413,10931,0,0
4064,2,357741788,103 Decatur Southbound,,1,356075416,10931,0,0
4064,2,357741787,103 Decatur Southbound,,1,356075415,10931,0,0
4064,2,357741786,103 Decatur Southbound,,1,356075414,10931,0,0
4064,2,357741785,103 Decatur Southbound,,1,356075413,10931,0,0
4064,2,357741784,103 Decatur Southbound,,1,356075410,10931,0,0
4064,2,357741783,103 Decatur Southbound,,1,356075416,10931,0,0
4064,2,357741782,103 Decatur Southbound,,1,356075415,10931,0,0
4064,2,357741781,103 Decatur Southbound,,1,356075414,10931,0,0
4064,2,357741780,103 Decatur Southbound,,1,356075413,10931,0,0
4064,2,357741779,103 Decatur Southbound,,1,356075410,10931,0,0
4064,2,357741778,103 Decatur Southbound,,1,356075409,10931,0,0
4064,2,357741777,103 Decatur Southbound,,1,356075404,10931,0,0
4064,2,357741776,103 Decatur Southbound,,1,356075408,10931,0,0
4064,2,357741775,103 Decatur Southbound,,1,356075412,10931,0,0
4064,2,357741774,103 Decatur Southbound,,1,356075411,10931,0,0
4064,2,357741773,103 Decatur Southbound,,1,356075410,10931,0,0
4064,2,357741772,103 Decatur Southbound,,1,356075409,10931,0,0
4064,2,357741771,103 Decatur Southbound,,1,356075405,10931,0,0
4064,2,357741770,103 Decatur Southbound,,1,356075404,10931,0,0
4064,2,357741769,103 Decatur Southbound,,1,356075408,10931,0,0
4064,2,357741768,103 Decatur Southbound,,1,356075412,10931,0,0
4064,2,357741767,103 Decatur Southbound,,1,356075411,10931,0,0
4064,2,357741766,103 Decatur Southbound,,1,356075410,10931,0,0
4064,2,357741765,103 Decatur Southbound,,1,356075409,10931,0,0
4064,2,357741764,103 Decatur Southbound,,1,356075405,10931,0,0
4064,2,357741763,103 Decatur Southbound,,1,356075404,10931,0,0
4064,2,357741762,103 Decatur Southbound,,1,356075408,10931,0,0
4064,2,357741761,103 Decatur Southbound,,1,356075412,10931,0,0
4064,2,357741760,103 Decatur Southbound,,1,356075411,10931,0,0
4064,2,357741759,103 Decatur Southbound,,1,356075410,10931,0,0
4064,2,357741758,103 Decatur Southbound,,1,356075409,10931,0,0
4064,2,357741757,103 Decatur Southbound,,1,356075405,10931,0,0
4064,2,357741756,103 Decatur Southbound,,1,356075404,10931,0,0
4064,2,357741755,103 Decatur Southbound,,1,356075403,10931,0,0
4064,2,357741754,103 Decatur Southbound,,1,356075407,10931,0,0
4064,2,357741753,103 Decatur Southbound,,1,356075406,10931,0,0
4064,2,357741752,103 Decatur Southbound,,1,356075405,10931,0,0
4064,2,357741751,103 Decatur Southbound,,1,356075404,10931,0,0
4064,2,357741750,103 Decatur Southbound,,1,356075403,10931,0,0
4064,2,357741749,103 Decatur Southbound,,1,356075407,10931,0,0
4064,2,357741748,103 Decatur Southbound,,1,356075405,10931,0,0
4064,2,357741747,103 Decatur Southbound,,1,356075403,10931,0,0
4065,2,357742061,104 Arville / Valley View Northbound,,0,356075464,10932,0,0
4065,2,357742060,104 Arville / Valley View Northbound,,0,356075463,10932,0,0
4065,2,357742059,104 Arville / Valley View Northbound,,0,356075467,10932,0,0
4065,2,357742058,104 Arville / Valley View Northbound,,0,356075465,10932,0,0
4065,2,357742057,104 Arville / Valley View Northbound,,0,356075464,10932,0,0
4065,2,357742056,104 Arville / Valley View Northbound,,0,356075468,10932,0,0
4065,2,357742055,104 Arville / Valley View Northbound,,0,356075463,10932,0,0
4065,2,357742054,104 Arville / Valley View Northbound,,0,356075467,10932,0,0
4065,2,357742053,104 Arville / Valley View Northbound,,0,356075465,10932,0,0
4065,2,357742052,104 Arville / Valley View Northbound,,0,356075464,10932,0,0
4065,2,357742051,104 Arville / Valley View Northbound,,0,356075468,10932,0,0
4065,2,357742050,104 Arville / Valley View Northbound,,0,356075463,10932,0,0
4065,2,357742049,104 Arville / Valley View Northbound,,0,356075467,10932,0,0
4065,2,357742048,104 Arville / Valley View Northbound,,0,356075466,10932,0,0
4065,2,357742047,104 Arville / Valley View Northbound,,0,356075465,10932,0,0
4065,2,357742046,104 Arville / Valley View Northbound,,0,356075464,10932,0,0
4065,2,357742045,104 Arville / Valley View Northbound,,0,356075468,10932,0,0
4065,2,357742044,104 Arville / Valley View Northbound,,0,356075463,10932,0,0
4065,2,357742043,104 Arville / Valley View Northbound,,0,356075467,10932,0,0
4065,2,357742042,104 Arville / Valley View Northbound,,0,356075466,10932,0,0
4065,2,357742041,104 Arville / Valley View Northbound,,0,356075465,10932,0,0
4065,2,357742040,104 Arville / Valley View Northbound,,0,356075464,10932,0,0
4065,2,357742039,104 Arville / Valley View Northbound,,0,356075468,10932,0,0
4065,2,357742038,104 Arville / Valley View Northbound,,0,356075463,10932,0,0
4065,2,357742037,104 Arville / Valley View Northbound,,0,356075467,10932,0,0
4065,2,357742036,104 Arville / Valley View Northbound,,0,356075466,10932,0,0
4065,2,357742035,104 Arville / Valley View Northbound,,0,356075465,10932,0,0
4065,2,357742034,104 Arville / Valley View Northbound,,0,356075464,10932,0,0
4065,2,357742033,104 Arville / Valley View Northbound,,0,356075463,10932,0,0
4065,2,357742032,104 Arville / Valley View Northbound,,0,356075462,10932,0,0
4065,2,357742031,104 Arville / Valley View Northbound,,0,356075461,10932,0,0
4065,2,357742030,104 Arville / Valley View Northbound,,0,356075460,10932,0,0
4065,2,357742029,104 Arville / Valley View Northbound,,0,356075459,10932,0,0
4065,2,357742028,104 Arville / Valley View Northbound,,0,356075458,10932,0,0
4065,2,357742095,104 Valley View / Arville Southbound,,1,356075461,10933,0,0
4065,2,357742094,104 Valley View / Arville Southbound,,1,356075465,10935,0,0
4065,2,357742093,104 Valley View / Arville Southbound,,1,356075464,10934,0,0
4065,2,357742092,104 Valley View / Arville Southbound,,1,356075468,10935,0,0
4065,2,357742091,104 Valley View / Arville Southbound,,1,356075463,10934,0,0
4065,2,357742090,104 Valley View / Arville Southbound,,1,356075467,10934,0,0
4065,2,357742089,104 Valley View / Arville Southbound,,1,356075465,10934,0,0
4065,2,357742088,104 Valley View / Arville Southbound,,1,356075464,10934,0,0
4065,2,357742087,104 Valley View / Arville Southbound,,1,356075468,10934,0,0
4065,2,357742086,104 Valley View / Arville Southbound,,1,356075463,10934,0,0
4065,2,357742085,104 Valley View / Arville Southbound,,1,356075467,10934,0,0
4065,2,357742084,104 Valley View / Arville Southbound,,1,356075465,10934,0,0
4065,2,357742083,104 Valley View / Arville Southbound,,1,356075464,10934,0,0
4065,2,357742082,104 Valley View / Arville Southbound,,1,356075468,10934,0,0
4065,2,357742081,104 Valley View / Arville Southbound,,1,356075463,10934,0,0
4065,2,357742080,104 Valley View / Arville Southbound,,1,356075467,10934,0,0
4065,2,357742079,104 Valley View / Arville Southbound,,1,356075466,10934,0,0
4065,2,357742078,104 Valley View / Arville Southbound,,1,356075465,10934,0,0
4065,2,357742077,104 Valley View / Arville Southbound,,1,356075464,10934,0,0
4065,2,357742076,104 Valley View / Arville Southbound,,1,356075468,10934,0,0
4065,2,357742075,104 Valley View / Arville Southbound,,1,356075463,10934,0,0
4065,2,357742074,104 Valley View / Arville Southbound,,1,356075467,10934,0,0
4065,2,357742073,104 Valley View / Arville Southbound,,1,356075466,10934,0,0
4065,2,357742072,104 Valley View / Arville Southbound,,1,356075465,10934,0,0
4065,2,357742071,104 Valley View / Arville Southbound,,1,356075464,10934,0,0
4065,2,357742070,104 Valley View / Arville Southbound,,1,356075468,10934,0,0
4065,2,357742069,104 Valley View / Arville Southbound,,1,356075463,10934,0,0
4065,2,357742068,104 Valley View / Arville Southbound,,1,356075467,10934,0,0
4065,2,357742067,104 Valley View / Arville Southbound,,1,356075466,10934,0,0
4065,2,357742066,104 Valley View / Arville Southbound,,1,356075464,10934,0,0
4065,2,357742065,104 Valley View / Arville Southbound,,1,356075463,10934,0,0
4065,2,357742064,104 Valley View / Arville Southbound,,1,356075462,10934,0,0
4065,2,357742063,104 Valley View / Arville Southbound,,1,356075461,10934,0,0
4065,2,357742062,104 Valley View / Arville Southbound,,1,356075460,10934,0,0
4066,2,357742438,105 Martin L. King Northbound,,0,356075528,10936,0,0
4066,2,357742437,105 Martin L. King Northbound,,0,356075529,10937,0,0
4066,2,357742436,105 Martin L. King Northbound,,0,356075521,10936,0,0
4066,2,357742435,105 Martin L. King Northbound,,0,356075524,10937,0,0
4066,2,357742434,105 Martin L. King Northbound,,0,356075529,10936,0,0
4066,2,357742433,105 Martin L. King Northbound,,0,356075521,10936,0,0
4066,2,357742432,105 Martin L. King Northbound,,0,356075524,10936,0,0
4066,2,357742431,105 Martin L. King Northbound,,0,356075529,10936,0,0
4066,2,357742430,105 Martin L. King Northbound,,0,356075522,10936,0,0
4066,2,357742429,105 Martin L. King Northbound,,0,356075528,10936,0,0
4066,2,357742428,105 Martin L. King Northbound,,0,356075527,10936,0,0
4066,2,357742427,105 Martin L. King Northbound,,0,356075521,10936,0,0
4066,2,357742426,105 Martin L. King Northbound,,0,356075524,10936,0,0
4066,2,357742425,105 Martin L. King Northbound,,0,356075529,10936,0,0
4066,2,357742424,105 Martin L. King Northbound,,0,356075522,10936,0,0
4066,2,357742423,105 Martin L. King Northbound,,0,356075528,10936,0,0
4066,2,357742422,105 Martin L. King Northbound,,0,356075527,10936,0,0
4066,2,357742421,105 Martin L. King Northbound,,0,356075521,10936,0,0
4066,2,357742420,105 Martin L. King Northbound,,0,356075524,10936,0,0
4066,2,357742419,105 Martin L. King Northbound,,0,356075529,10936,0,0
4066,2,357742418,105 Martin L. King Northbound,,0,356075522,10936,0,0
4066,2,357742417,105 Martin L. King Northbound,,0,356075528,10936,0,0
4066,2,357742416,105 Martin L. King Northbound,,0,356075527,10936,0,0
4066,2,357742415,105 Martin L. King Northbound,,0,356075521,10936,0,0
4066,2,357742414,105 Martin L. King Northbound,,0,356075524,10936,0,0
4066,2,357742413,105 Martin L. King Northbound,,0,356075529,10936,0,0
4066,2,357742412,105 Martin L. King Northbound,,0,356075522,10936,0,0
4066,2,357742411,105 Martin L. King Northbound,,0,356075528,10936,0,0
4066,2,357742410,105 Martin L. King Northbound,,0,356075527,10936,0,0
4066,2,357742409,105 Martin L. King Northbound,,0,356075521,10936,0,0
4066,2,357742408,105 Martin L. King Northbound,,0,356075524,10936,0,0
4066,2,357742407,105 Martin L. King Northbound,,0,356075529,10936,0,0
4066,2,357742406,105 Martin L. King Northbound,,0,356075522,10936,0,0
4066,2,357742405,105 Martin L. King Northbound,,0,356075528,10936,0,0
4066,2,357742404,105 Martin L. King Northbound,,0,356075527,10936,0,0
4066,2,357742403,105 Martin L. King Northbound,,0,356075526,10936,0,0
4066,2,357742402,105 Martin L. King Northbound,,0,356075524,10936,0,0
4066,2,357742401,105 Martin L. King Northbound,,0,356075525,10936,0,0
4066,2,357742400,105 Martin L. King Northbound,,0,356075520,10936,0,0
4066,2,357742399,105 Martin L. King Northbound,,0,356075524,10936,0,0
4066,2,357742398,105 Martin L. King Northbound,,0,356075523,10936,0,0
4066,2,357742397,105 Martin L. King Northbound,,0,356075522,10936,0,0
4066,2,357742396,105 Martin L. King Northbound,,0,356075521,10936,0,0
4066,2,357742395,105 Martin L. King Northbound,,0,356075520,10936,0,0
4066,2,357742482,105 Martin L. King Southbound,,1,356075528,10938,0,0
4066,2,357742481,105 Martin L. King Southbound,,1,356075529,10938,0,0
4066,2,357742480,105 Martin L. King Southbound,,1,356075521,10938,0,0
4066,2,357742479,105 Martin L. King Southbound,,1,356075524,10938,0,0
4066,2,357742478,105 Martin L. King Southbound,,1,356075529,10938,0,0
4066,2,357742477,105 Martin L. King Southbound,,1,356075521,10938,0,0
4066,2,357742476,105 Martin L. King Southbound,,1,356075524,10938,0,0
4066,2,357742475,105 Martin L. King Southbound,,1,356075529,10938,0,0
4066,2,357742474,105 Martin L. King Southbound,,1,356075522,10938,0,0
4066,2,357742473,105 Martin L. King Southbound,,1,356075528,10938,0,0
4066,2,357742472,105 Martin L. King Southbound,,1,356075527,10938,0,0
4066,2,357742471,105 Martin L. King Southbound,,1,356075521,10938,0,0
4066,2,357742470,105 Martin L. King Southbound,,1,356075524,10938,0,0
4066,2,357742469,105 Martin L. King Southbound,,1,356075529,10938,0,0
4066,2,357742468,105 Martin L. King Southbound,,1,356075522,10938,0,0
4066,2,357742467,105 Martin L. King Southbound,,1,356075528,10938,0,0
4066,2,357742466,105 Martin L. King Southbound,,1,356075527,10938,0,0
4066,2,357742465,105 Martin L. King Southbound,,1,356075521,10938,0,0
4066,2,357742464,105 Martin L. King Southbound,,1,356075524,10938,0,0
4066,2,357742463,105 Martin L. King Southbound,,1,356075529,10938,0,0
4066,2,357742462,105 Martin L. King Southbound,,1,356075522,10938,0,0
4066,2,357742461,105 Martin L. King Southbound,,1,356075528,10938,0,0
4066,2,357742460,105 Martin L. King Southbound,,1,356075527,10938,0,0
4066,2,357742459,105 Martin L. King Southbound,,1,356075521,10938,0,0
4066,2,357742458,105 Martin L. King Southbound,,1,356075524,10938,0,0
4066,2,357742457,105 Martin L. King Southbound,,1,356075529,10938,0,0
4066,2,357742456,105 Martin L. King Southbound,,1,356075522,10938,0,0
4066,2,357742455,105 Martin L. King Southbound,,1,356075528,10938,0,0
4066,2,357742454,105 Martin L. King Southbound,,1,356075527,10938,0,0
4066,2,357742453,105 Martin L. King Southbound,,1,356075521,10938,0,0
4066,2,357742452,105 Martin L. King Southbound,,1,356075524,10938,0,0
4066,2,357742451,105 Martin L. King Southbound,,1,356075529,10938,0,0
4066,2,357742450,105 Martin L. King Southbound,,1,356075522,10938,0,0
4066,2,357742449,105 Martin L. King Southbound,,1,356075528,10938,0,0
4066,2,357742448,105 Martin L. King Southbound,,1,356075527,10938,0,0
4066,2,357742447,105 Martin L. King Southbound,,1,356075526,10938,0,0
4066,2,357742446,105 Martin L. King Southbound,,1,356075524,10938,0,0
4066,2,357742445,105 Martin L. King Southbound,,1,356075525,10938,0,0
4066,2,357742444,105 Martin L. King Southbound,,1,356075520,10938,0,0
4066,2,357742443,105 Martin L. King Southbound (ends at Ann),,1,356075524,10939,0,0
